0.495500 0.012000 0.312500 0.403000 0.369000 0.525000 0.483500 0.483000 0.502000 0.473500 0.482000 0.490500 0.475000 0.520500 0.522500 0.516000 0.503500 0.000000 0.308000 0.422000 0.391500 0.519500 0.464500 0.495000 0.474500 0.478000 0.492500 0.483000 0.484500 0.504000 0.497000 0.502000 0.504000 0.000500 0.312500 0.416500 0.380500 0.524500 0.460500 0.496500 0.489500 0.492000 0.484000 0.489000 0.489500 0.492500 0.514500 0.523000 0.961000 0.000000 0.000000 0.253000 0.460000 0.418500 0.481000 0.494500 0.468500 0.491000 0.510500 0.485500 0.511000 0.494000 0.494500 0.504000 0.509500 0.000000 0.000000 0.001000 0.441500 0.442500 0.476000 0.495500 0.469500 0.487000 0.502000 0.494500 0.495500 0.508000 0.494000 0.490000 0.000000 0.000000 0.000000 0.097000 0.736500 0.617000 0.471500 0.483000 0.482500 0.510000 0.506500 0.526000 0.495000 0.494000 0.504500 0.520500 
0.495500 0.018000 0.306000 0.404000 0.371500 0.520500 0.481000 0.483000 0.482500 0.485500 0.494000 0.514500 0.512000 0.483500 0.487500 0.520000 0.502000 0.000000 0.311000 0.419000 0.384500 0.523500 0.459500 0.508000 0.484000 0.504000 0.505500 0.478000 0.494000 0.517500 0.490000 0.497000 0.503500 0.000500 0.316000 0.415000 0.374500 0.525500 0.464500 0.506000 0.509000 0.494000 0.484500 0.497500 0.496500 0.488000 0.498500 0.488500 0.665000 0.000000 0.000000 0.075500 0.402500 0.431500 0.463000 0.480000 0.458000 0.483500 0.486000 0.492000 0.505000 0.502000 0.488500 0.502000 1.000000 0.000000 0.000000 0.507000 0.410000 0.431500 0.506000 0.523000 0.489000 0.509000 0.494500 0.509000 0.506000 0.516500 0.486000 0.516000 0.911000 0.000000 0.000000 0.182500 0.470000 0.482000 0.482500 0.468000 0.466500 0.501000 0.501000 0.482500 0.520000 0.515500 0.517000 0.503000 
0.495500 0.018500 0.305000 0.403500 0.374500 0.524000 0.475500 0.482500 0.513000 0.522500 0.489000 0.486000 0.459000 0.494500 0.491500 0.479500 0.503500 0.000000 0.310500 0.420500 0.388000 0.522500 0.462500 0.510500 0.502500 0.488000 0.506000 0.497000 0.489500 0.503500 0.494000 0.482000 0.500500 0.000000 0.314500 0.417000 0.378500 0.526500 0.475000 0.505000 0.482500 0.508000 0.482000 0.500500 0.475500 0.496000 0.496000 0.484000 0.008000 0.000000 0.000000 0.020000 0.791000 0.529500 0.524500 0.515000 0.472000 0.518000 0.504000 0.507000 0.494500 0.505000 0.492500 0.511500 0.191000 0.000000 0.000000 0.007000 0.549000 0.362500 0.472500 0.492000 0.463000 0.502500 0.512500 0.481000 0.500000 0.492000 0.487000 0.498000 0.651000 0.000000 0.000000 0.039500 0.446000 0.428500 0.446000 0.465000 0.475000 0.500500 0.507500 0.492000 0.513000 0.498000 0.498500 0.482500 
0.495000 0.017000 0.305500 0.404000 0.371500 0.532500 0.467500 0.492000 0.521500 0.485000 0.496000 0.474000 0.492500 0.494000 0.482500 0.497500 0.502000 0.000000 0.307000 0.424000 0.390000 0.523000 0.464500 0.493000 0.490000 0.514000 0.495500 0.483500 0.499000 0.478000 0.489500 0.508000 0.502500 0.000000 0.312500 0.417500 0.378500 0.529000 0.468000 0.503000 0.511500 0.476000 0.507000 0.473500 0.489000 0.494500 0.520500 0.487000 0.963000 0.000000 0.000000 0.248000 0.438000 0.449500 0.479500 0.503500 0.494000 0.491500 0.501500 0.523500 0.500000 0.521000 0.491000 0.494500 0.502500 0.000000 0.000000 0.003000 0.461000 0.389000 0.458000 0.479500 0.440000 0.476500 0.498500 0.501500 0.502500 0.485000 0.500500 0.509500 0.000000 0.000000 0.000000 0.095500 0.746000 0.632000 0.480000 0.496000 0.477500 0.511500 0.493000 0.508500 0.504000 0.502000 0.496000 0.523500 
0.496000 0.019500 0.307000 0.402000 0.368500 0.516000 0.477500 0.483000 0.502500 0.489500 0.492500 0.491500 0.493500 0.515000 0.487000 0.485000 0.501000 0.000000 0.310000 0.420000 0.387500 0.521500 0.479000 0.481000 0.485500 0.493500 0.505000 0.475500 0.492500 0.500500 0.492500 0.492000 0.504000 0.000000 0.313500 0.415500 0.380000 0.527000 0.469500 0.506500 0.502000 0.500000 0.503500 0.478000 0.506000 0.492000 0.507000 0.511500 0.665500 0.000000 0.000000 0.072000 0.416000 0.411500 0.473500 0.476000 0.461500 0.471000 0.484000 0.488500 0.514000 0.476000 0.485000 0.485500 1.000000 0.000000 0.000000 0.518500 0.404500 0.413500 0.491000 0.509500 0.486000 0.511000 0.509500 0.504000 0.507500 0.492000 0.503000 0.511500 0.920000 0.000000 0.000000 0.184500 0.474500 0.468000 0.456000 0.481500 0.478500 0.487500 0.500500 0.492000 0.510500 0.520500 0.498500 0.496000 
0.495500 0.026000 0.301500 0.401500 0.370000 0.506500 0.476000 0.472500 0.491000 0.490000 0.490000 0.478000 0.491500 0.499500 0.506000 0.485500 0.504000 0.000000 0.312500 0.417000 0.387500 0.529000 0.455000 0.495500 0.480000 0.484500 0.488500 0.460500 0.485000 0.513000 0.503000 0.515500 0.503500 0.000000 0.315500 0.413000 0.381000 0.531500 0.474500 0.501500 0.500000 0.499500 0.499500 0.499000 0.487000 0.502000 0.489500 0.492500 0.002000 0.000000 0.000000 0.029000 0.780000 0.536500 0.524000 0.497000 0.472000 0.498500 0.493500 0.519000 0.509500 0.512000 0.501500 0.514500 0.174500 0.000000 0.000000 0.004000 0.524000 0.419000 0.485000 0.466500 0.471500 0.497000 0.483500 0.519000 0.481500 0.495000 0.501500 0.473500 0.644500 0.000000 0.000000 0.039500 0.450000 0.418000 0.469500 0.459000 0.453000 0.500500 0.495000 0.500500 0.488000 0.490000 0.479500 0.483000 
0.495500 0.015500 0.312500 0.401000 0.367500 0.523000 0.466500 0.488500 0.495000 0.500000 0.506000 0.492000 0.500500 0.502000 0.494500 0.485500 0.503000 0.000000 0.312500 0.417500 0.385500 0.517500 0.468500 0.495000 0.500500 0.513000 0.486000 0.519000 0.484000 0.502500 0.493000 0.497500 0.501000 0.000000 0.311500 0.417500 0.381000 0.533000 0.482500 0.502000 0.490500 0.491000 0.519000 0.490500 0.507000 0.511500 0.501500 0.496000 0.955000 0.000000 0.000000 0.250500 0.430000 0.447000 0.506500 0.499500 0.480500 0.499500 0.515000 0.507000 0.493500 0.496500 0.501500 0.492000 0.506000 0.000000 0.000000 0.000000 0.470000 0.400000 0.457000 0.517000 0.464000 0.464500 0.487000 0.516000 0.508000 0.479500 0.502500 0.487500 0.000000 0.000000 0.000000 0.102000 0.750500 0.619000 0.466500 0.477500 0.475000 0.509500 0.489500 0.508000 0.489500 0.521500 0.512500 0.533000 
0.495000 0.018500 0.306500 0.403500 0.372000 0.521000 0.475500 0.483500 0.485000 0.505500 0.485500 0.483500 0.484000 0.499500 0.498000 0.479500 0.501500 0.000000 0.311500 0.418500 0.389500 0.514000 0.451500 0.511000 0.492000 0.503500 0.499500 0.482000 0.482000 0.499000 0.501500 0.483500 0.502500 0.000500 0.315500 0.413500 0.380000 0.524500 0.471000 0.501500 0.497000 0.504000 0.509000 0.504000 0.488500 0.500500 0.497000 0.494500 0.660500 0.000000 0.000000 0.080500 0.386500 0.455500 0.456500 0.482000 0.489000 0.481500 0.490000 0.495500 0.514500 0.495000 0.485500 0.484000 1.000000 0.000000 0.000000 0.513500 0.419500 0.415000 0.513500 0.517000 0.462500 0.514500 0.494000 0.498000 0.490000 0.506000 0.509500 0.495000 0.912500 0.000000 0.000000 0.197500 0.454500 0.446500 0.481000 0.451000 0.472500 0.502500 0.501500 0.498000 0.495500 0.495500 0.484500 0.508000 
0.496000 0.019500 0.306000 0.403500 0.368000 0.517000 0.487500 0.487500 0.484500 0.480500 0.480000 0.508500 0.508500 0.482500 0.500500 0.488500 0.500500 0.000000 0.309000 0.421500 0.388000 0.522500 0.471500 0.504000 0.489000 0.498000 0.488000 0.476500 0.483000 0.505500 0.505000 0.495500 0.503000 0.000000 0.313500 0.416000 0.377500 0.537500 0.473000 0.495000 0.512500 0.515500 0.491500 0.499500 0.489500 0.508500 0.490500 0.490000 0.003000 0.000000 0.000000 0.026500 0.792000 0.540000 0.512000 0.523500 0.476000 0.524500 0.487500 0.501000 0.492000 0.504000 0.500500 0.518000 0.197500 0.000000 0.000000 0.002500 0.532500 0.420500 0.480000 0.497000 0.460500 0.493500 0.484000 0.497500 0.493500 0.492000 0.505000 0.488000 0.647000 0.000000 0.000000 0.047500 0.441500 0.412500 0.452500 0.485500 0.442500 0.467000 0.506500 0.486500 0.492000 0.489500 0.486000 0.519500 
0.496000 0.012000 0.308500 0.404000 0.375000 0.531000 0.480000 0.487500 0.497000 0.513000 0.504000 0.480000 0.487500 0.493500 0.498500 0.502500 0.505000 0.000000 0.306500 0.422500 0.390500 0.518000 0.457500 0.498000 0.520500 0.491500 0.501000 0.490000 0.496500 0.508000 0.515500 0.502500 0.501000 0.000000 0.313000 0.415000 0.380500 0.527500 0.471500 0.499500 0.486000 0.523500 0.508500 0.500000 0.493000 0.504500 0.500500 0.509500 0.945500 0.000000 0.000000 0.258000 0.422500 0.432500 0.492500 0.484000 0.470500 0.516500 0.490000 0.500000 0.491000 0.511500 0.499000 0.484500 0.498000 0.000000 0.000000 0.002500 0.457000 0.416500 0.480500 0.474000 0.469500 0.487500 0.495000 0.477000 0.508500 0.498000 0.500000 0.482500 0.000000 0.000000 0.000000 0.103000 0.731500 0.639000 0.493000 0.493000 0.465500 0.521500 0.501500 0.507500 0.501000 0.493000 0.507000 0.545500 
0.500500 0.000000 0.052000 0.611500 0.573500 0.522500 0.514500 0.492000 0.516000 0.503500 0.500500 0.483000 0.488000 0.509500 0.494000 0.523000 0.492500 0.000000 0.062000 0.601500 0.550000 0.520500 0.505000 0.495500 0.488500 0.491000 0.491000 0.496500 0.503500 0.494500 0.484000 0.511000 0.511500 0.000000 0.078500 0.583000 0.543000 0.494000 0.468000 0.481500 0.500000 0.502000 0.498000 0.478500 0.500000 0.519500 0.487000 0.509500 0.343000 0.000000 0.000000 0.207500 0.460500 0.450000 0.504000 0.505000 0.480000 0.494500 0.501000 0.488000 0.507500 0.489000 0.490000 0.484500 0.000000 0.000000 0.000000 0.223000 0.580000 0.543000 0.530500 0.502500 0.499500 0.513000 0.519500 0.503500 0.498000 0.496500 0.519500 0.487000 0.330500 0.000000 0.000000 0.301000 0.363500 0.391500 0.462500 0.470500 0.484000 0.491000 0.506500 0.495500 0.530000 0.496500 0.488000 0.505000 
0.500000 0.000000 0.044500 0.617500 0.583000 0.529500 0.517000 0.501000 0.502500 0.481000 0.481000 0.473000 0.480000 0.508000 0.485500 0.514500 0.493000 0.000000 0.060000 0.606500 0.550500 0.513000 0.503000 0.464500 0.507000 0.509500 0.484500 0.485000 0.482500 0.514500 0.484000 0.490500 0.512000 0.000000 0.071000 0.590000 0.552500 0.491500 0.472000 0.490000 0.513500 0.514000 0.483500 0.484000 0.495500 0.512500 0.483500 0.501500 0.999500 0.000000 0.000000 0.685500 0.191000 0.514000 0.476500 0.480500 0.504500 0.486000 0.500000 0.522000 0.512500 0.486500 0.508500 0.521000 0.926500 0.000000 0.000000 0.575500 0.194000 0.541500 0.480000 0.468500 0.475500 0.477000 0.485000 0.493000 0.490500 0.501500 0.505500 0.512500 0.475500 0.000000 0.000000 0.266500 0.397500 0.419500 0.459500 0.495000 0.472000 0.507500 0.504000 0.513500 0.501500 0.495500 0.483500 0.499000 
0.500500 0.000000 0.046000 0.618000 0.575500 0.528500 0.513000 0.500000 0.483500 0.497500 0.497500 0.495000 0.481000 0.511000 0.489000 0.505000 0.496000 0.000000 0.054000 0.611500 0.556000 0.520000 0.505500 0.483000 0.484500 0.499500 0.486500 0.491500 0.495000 0.518000 0.454500 0.482000 0.511500 0.000000 0.066500 0.595000 0.552000 0.502500 0.489000 0.469500 0.503000 0.500500 0.507500 0.485000 0.496500 0.524500 0.512000 0.489000 0.023500 0.000000 0.000000 0.270000 0.537000 0.438000 0.514500 0.516500 0.466000 0.494000 0.482500 0.516000 0.504500 0.522500 0.485000 0.502500 0.446000 0.000000 0.000000 0.207500 0.440000 0.445000 0.493500 0.476000 0.470500 0.485500 0.498000 0.509500 0.487000 0.513000 0.505500 0.486000 0.837000 0.000000 0.000000 0.486000 0.185000 0.458500 0.494000 0.485000 0.481000 0.494000 0.479500 0.491000 0.500500 0.511000 0.490000 0.513000 
0.499000 0.000000 0.025000 0.638500 0.594000 0.543500 0.526500 0.521000 0.521000 0.507500 0.495000 0.487000 0.488000 0.477000 0.492000 0.489500 0.494000 0.000000 0.055000 0.608000 0.552500 0.514500 0.507000 0.489500 0.502000 0.528500 0.487500 0.489500 0.494000 0.498500 0.499500 0.511500 0.512000 0.000000 0.069500 0.592000 0.546000 0.491000 0.483500 0.466000 0.492000 0.515500 0.504000 0.491500 0.493500 0.521500 0.496000 0.520500 0.836000 0.000000 0.000000 0.495000 0.207500 0.518500 0.477500 0.488000 0.498000 0.501000 0.486000 0.512500 0.509500 0.492000 0.490000 0.501500 0.425500 0.000000 0.000000 0.202000 0.450500 0.451500 0.497500 0.486000 0.475500 0.499000 0.495000 0.491500 0.490500 0.495500 0.507000 0.514500 0.000000 0.000000 0.000000 0.427500 0.436500 0.419000 0.464000 0.498000 0.486500 0.502000 0.475000 0.491500 0.489500 0.489500 0.491000 0.508500 
0.502500 0.000000 0.030500 0.631500 0.590500 0.537000 0.531000 0.514000 0.513500 0.497500 0.505500 0.503500 0.481500 0.506000 0.500500 0.505500 0.494500 0.000000 0.055000 0.610000 0.550500 0.515500 0.501000 0.473500 0.512000 0.489000 0.491000 0.490000 0.497500 0.518000 0.493500 0.496000 0.514000 0.000000 0.069000 0.590000 0.551000 0.497000 0.470000 0.476000 0.521500 0.505500 0.494500 0.493500 0.503500 0.508500 0.510000 0.500500 0.528500 0.000000 0.000000 0.248000 0.416000 0.443000 0.462000 0.484000 0.472500 0.508000 0.511000 0.474000 0.497500 0.505000 0.484500 0.500000 0.944000 0.000000 0.000000 0.611500 0.198500 0.508500 0.465000 0.478000 0.505500 0.489500 0.491000 0.508000 0.489500 0.479000 0.482000 0.491500 0.971500 0.000000 0.000000 0.606000 0.176500 0.417500 0.491000 0.500500 0.494000 0.488000 0.514500 0.488500 0.513000 0.504000 0.487500 0.523000 
0.501000 0.000000 0.038000 0.623000 0.587000 0.530500 0.524000 0.510000 0.496500 0.498000 0.516500 0.486500 0.490500 0.510000 0.503000 0.510000 0.493000 0.000000 0.056500 0.607000 0.550500 0.517000 0.504000 0.476500 0.516000 0.512000 0.499000 0.499000 0.480000 0.519500 0.480000 0.487500 0.511500 0.000000 0.067500 0.593500 0.550500 0.497500 0.485500 0.476500 0.510500 0.515000 0.472500 0.500000 0.493000 0.525500 0.478500 0.505500 0.331500 0.000000 0.000000 0.204000 0.466000 0.448000 0.504500 0.501000 0.502000 0.474500 0.513000 0.507500 0.492500 0.512000 0.485000 0.506000 0.000000 0.000000 0.000000 0.224000 0.582500 0.523000 0.532500 0.505500 0.486500 0.496000 0.499500 0.499500 0.486500 0.503500 0.490000 0.496500 0.339000 0.000000 0.000000 0.282500 0.375000 0.421000 0.445500 0.510500 0.474000 0.504500 0.491000 0.492500 0.516000 0.517000 0.494000 0.489000 
0.502000 0.000000 0.028500 0.633000 0.595000 0.539500 0.538500 0.506000 0.514500 0.487500 0.513500 0.499000 0.491500 0.495000 0.489000 0.519500 0.494500 0.000000 0.054500 0.608500 0.558000 0.507500 0.506000 0.492500 0.508500 0.492500 0.484500 0.503500 0.488000 0.522500 0.471500 0.500000 0.513000 0.000000 0.067500 0.591500 0.551500 0.507500 0.480000 0.478000 0.482000 0.495000 0.491000 0.469000 0.480500 0.516000 0.479500 0.502000 1.000000 0.000000 0.000000 0.677500 0.200000 0.522500 0.502500 0.494500 0.494000 0.497000 0.499000 0.513500 0.499500 0.493500 0.487500 0.487500 0.915500 0.000000 0.000000 0.561000 0.190000 0.550000 0.476000 0.511500 0.518500 0.490000 0.495500 0.499500 0.495000 0.514000 0.501000 0.495000 0.463500 0.000000 0.000000 0.255000 0.403000 0.427500 0.478500 0.490500 0.472500 0.500500 0.509000 0.508500 0.500000 0.492500 0.497500 0.507000 
0.499000 0.000000 0.032500 0.630500 0.589500 0.534500 0.533000 0.519000 0.506500 0.500000 0.487500 0.474000 0.494000 0.496000 0.494000 0.505000 0.494500 0.000000 0.049500 0.614500 0.558500 0.527500 0.507500 0.464000 0.509000 0.496000 0.529500 0.494000 0.480500 0.505000 0.489500 0.483000 0.513000 0.000000 0.071500 0.591000 0.545000 0.497000 0.468000 0.479000 0.494000 0.497000 0.491500 0.470000 0.508500 0.508000 0.507000 0.497500 0.037000 0.000000 0.000000 0.253500 0.548500 0.449000 0.502000 0.505500 0.480500 0.491500 0.497500 0.504500 0.499000 0.511500 0.487000 0.500000 0.459000 0.000000 0.000000 0.202000 0.448500 0.440500 0.475000 0.495000 0.479000 0.502500 0.475500 0.488000 0.498000 0.501000 0.493500 0.505000 0.849500 0.000000 0.000000 0.495000 0.184500 0.446000 0.497500 0.489000 0.499000 0.488500 0.497000 0.494500 0.512500 0.511500 0.502500 0.494000 
0.500500 0.000000 0.022500 0.640500 0.597000 0.548000 0.539500 0.530500 0.499500 0.507000 0.504500 0.479500 0.500000 0.469000 0.499000 0.514000 0.494500 0.000000 0.053000 0.609000 0.553500 0.523000 0.499000 0.488000 0.503000 0.492000 0.498500 0.484000 0.477500 0.496500 0.482500 0.492000 0.514500 0.000000 0.071500 0.590000 0.545000 0.496500 0.463000 0.488000 0.494000 0.491500 0.497500 0.479000 0.474000 0.511000 0.481500 0.503000 0.820500 0.000000 0.000000 0.478500 0.204000 0.549000 0.486000 0.498000 0.487000 0.490000 0.501500 0.474000 0.497500 0.488000 0.496500 0.507000 0.411500 0.000000 0.000000 0.186000 0.466500 0.453500 0.496000 0.495000 0.476500 0.513000 0.507000 0.493000 0.500500 0.500000 0.491000 0.504500 0.000000 0.000000 0.000000 0.430000 0.435500 0.429500 0.464000 0.497000 0.486000 0.511500 0.489000 0.523500 0.486000 0.493000 0.523500 0.483500 
