Enfant cloitrer-hutte 
Grand-mere empoisonner 
Enfant maigrir 
Enfant tuer-grand-mere 
Enfant enterer-4-tatous 
Soeur-Birromoddo vouloir-confier-fils-a-grand-mere 
Soeur-Birromoddo installer-fils-sur-branche 
Fils devenir-termitiere 
Mere ramasser-poissons-morts 
Mere manger-poissons 
Mere tomber-malade 
Mere infecter-village 
Freres tuer-mere-pieu 
Autre jetter-jambes-ouest 
Un jetter-tete-estl 
