demiurge creer-premier-homme 
premier-homme posseder-penis-toujours-en-erection 
premier-homme arroser-penis-avec-soupe-manioc 
serpent savoir-comment-ramollir-penis 
permiere-femme apprendre 
permiere-femme tuer-serpent 
premier-homme devoir-arreter-3eme-pirogue 
demiurge etre-ds-3eme-pirogue 
demiurge voir-hommes-choisir-mort 
