demiurge creer-premier-homme 
premier-homme posseder-penis-toujours-en-erection 
premier-homme devoir-laisser-passer-2-pirogues 
premier-homme devoir-arreter-3eme-pirogue 
demiurge etre-ds-3eme-pirogue 
demiurge voir-hommes-choisir-mort 
