Sibylle era-sapientone 
Salamone avianu-peura 
Salamone hanu-fattu-una-trapula 
Sibylle ha-musciatu-u-modu-di-fa-u-casgu-incu-u-caghju 
Salomone avia-fattu-u-casgiu 
Salomone vulia-sabe-cosa-fa-dopu 
Sibylle ha-musciatu-cume-fa-u-brocciu 
Salomone ha-fattu-u-brocciu 
Salomone vulia-sabe-cosa-fa-incu-u-seru 
Sibylle un-ha-micca-palisatu-u-sicretu-per-fa-a-cera-incu-u-seru 
