42.6695 9.2589
42.6695 9.2580
42.6695 9.2570
42.6695 9.2560
42.6691 9.2655
42.6668 9.2589
42.6758 9.2313
42.6758 9.2222
42.6597 9.2711
42.6611 9.2711
42.6600 9.2711
42.6588 9.2711
42.6580 9.2711
42.6570 9.2711
42.6560 9.2711
42.6597 9.2711
42.6590 9.2655
42.6590 9.2655
42.6571 9.2563
42.6455 9.2726
